candidate_id,mp_name,constituency,party,owner,raw_name_as_scraped,parsed_qty,parsed_declared_value
5139,C R PATIL,NAVSARI  (GUJARAT),,self,The Omkar Tukaram Patil Co Op Credit Society,,1000
5139,C R PATIL,NAVSARI  (GUJARAT),,self,Gujarat Gas,50,28000
5139,C R PATIL,NAVSARI  (GUJARAT),,self,State Bank of India,50,38500
5139,C R PATIL,NAVSARI  (GUJARAT),,self,Reliance Industries,20,58920
5139,C R PATIL,NAVSARI  (GUJARAT),,self,GACL,500,382000
5139,C R PATIL,NAVSARI  (GUJARAT),,self,Hindalco Industries Ltd,10,5950
5139,C R PATIL,NAVSARI  (GUJARAT),,self,Adani Power,1800,1125000
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Udhna Citizen Co Op Bank Ltd,,37400
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Navsari Peoples Co Op Bank,,150005
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Tapti Valley Banana Wine And Products,,21051
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Shri Sai Publication Pvt Ltd,,110170
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,CRP Financial Services Pvt Ltd,,27600
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,K M Sugar,5000,155000
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Punjab Chemical,500,508500
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Unit Trust of India,,100000
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Axis Overnight Fund,,106157
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Axis Small Cap Fund,,704965
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,IDFC Overnight Fund,,105582
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,HDFC Top 100 Fund,,704965
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,I Pru. Overnight Fund,,107720
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,I Pru. Value Discovery Fund,,704965
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Nippon India Growth Fund,,704965
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,Nippon India Overnight Fund,,106388
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,State Bank of India Magnum Midcap Fund,,659967
5139,C R PATIL,NAVSARI  (GUJARAT),,spouse,State Bank of India Overnight Fund,,150134
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,50 shares of Adani Power Value,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,50 Shares of Bharat Electron,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,25 shares of HDFC Bank,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,200 shares of NHPC Ltd.,,16570
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,19 shares of Hind Aeronautics,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,50 shares of NMDC,,10290
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,40 shares of SBI,,29450
1695,VIVEK THAKUR,NAWADA  (BIHAR),,self,200100 shares in Chemonix India Pvt. Ltd.,,2001000
1695,VIVEK THAKUR,NAWADA  (BIHAR),,spouse,78 shares of LIC,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,spouse,46 shares of TCS,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,spouse,16 shares Govt. of India SGB,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,spouse,5 shares of Hindustan Unilver ltd.,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,HSBC Focused Fund Growth,,45814
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,Axis Growth Opportunities,,5604
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,Axis Midcap Fund Growth,,210392
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,Kotak Mutlicap Fund Growth,,155566
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,Axis Small Cap Growth,,6092
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,"10 Shares of Hind Aeronauties,",,29805
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,50 share of Jio Financial,,16875
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,"25 Shares of Relaince Indisgtries,",,72187
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,50 shares of State Bank of India,,36812
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,10 Shares of Appollo Tubes,,15021
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,7 Shares of Astrol,,13333
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,13 Shares of HCL Technologies,,20632
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,"48 Shares of Jyothy Labs,",,20143
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,3 shares of LTI Mindtree,,15303
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,21 shares of Mrs Bectors,,22166
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,18 shares of Natco Pharma,,17100
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,3 Shares of Polycab India,,14233
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,12 Shares of SBI Life Insurance,,17500
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,24 Shares of Torrent Power,,29280
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep1,7 Shares of Trent,,27755
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep2,HSBC Focused fund,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep2,Kotak Multicap fund,,
1695,VIVEK THAKUR,NAWADA  (BIHAR),,dep2,Axis small Cap fund,,372265
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,self,NDR Invit Trust-30479005 share,,3154577017
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,self,Investment in other shares 45516 shares,,18128768
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,self,"VPR Mining Infrastructure Pvt. Ltd, Hyderabad-28200000 share",,282000000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,self,Shanthinikethan Inns pvt Ltd Nellore-9000 share,,90000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,self,RNV Ventures Pvt. Ltd. Telangana-10000 share,,100000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,self,VPR TV Pvt Ltd AP-25000 share,,250000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,self,"Lakshmi Srinivasa lnfrastructure Pvt. Ltd Hyderabad, 300000 share",,3000000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,spouse,M/s VPR Mining Infrastructure Pvt Ltd Hyd-9400000 share,,94000000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,spouse,Rithwik Green Power and Aviation Pvt Ltd.-1000100 share,,12000000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,spouse,VPR Balabhadra Coal Mine Pvt Ltd 100 share,,1000
5118,PRABHAKAR REDDY VEMIREDDY,NELLORE  (ANDHRA PRADESH),,spouse,VPR TV Pvt. Ltd. Andhra Pradesh-25000 share,,250000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,self,Equity Share in Vishwa Samanyu Projects Pvt Ltd,,50000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,self,Equity Share in Zify tech Solutions P Ltd,,5000000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,self,Equity Share in Mushroom Impex Ltd,,4018000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,self,Equity Share in Aris Natural Resources,,90000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,self,Equity Share in DHarmapuri Constructions Pvt Ltd,,9000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,self,Equity Share in Samanyu Infra Projects Pvt Ltd,,97000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,self,Equity Shares in Savin Delta Projects Pvt Ltd,,25000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,spouse,Equity Share in Samanyu Infra Projects Pvt Ltd.,,3000
5246,ARVIND DHARMAPURI,NIZAMABAD  (TELANGANA),,spouse,Equity Share in Savin Delta Projects Pvt,,25000
7903,MANOJ TIWARI,NORTH EAST DELHI  (DELHI (NCT)),,self,5000 Equity Share Of Saanvika Films Private Limited,,50000
7903,MANOJ TIWARI,NORTH EAST DELHI  (DELHI (NCT)),,spouse,SBI Life Equity Fund (2B314331408),,2602334
7903,MANOJ TIWARI,NORTH EAST DELHI  (DELHI (NCT)),,spouse,5000 Equity Share of Saanvika Films Private Limited,,50000
7903,MANOJ TIWARI,NORTH EAST DELHI  (DELHI (NCT)),,spouse,5000 Share of Rhiti Productins Private Limited,,50000
3668,SHRIPAD YESSO NAIK,NORTH GOA  (GOA),,self,Oil and Natural GAs Corporation 90 Equity Shares Cost On-31-03-2024 For Rs-45000 Market VAlue as On 10-04-2024,,24331
3668,SHRIPAD YESSO NAIK,NORTH GOA  (GOA),,self,SBI 500 Equity Shares Cost on 31-03-2024 for Rs 22000 Market Value as On-10-04-2024,,384200
3668,SHRIPAD YESSO NAIK,NORTH GOA  (GOA),,self,SBI Mutual Fund Folio No 1535xxxxx Portfolio-L24G SBI Equity Hubrid Fund Regular Growth Purchased on-02-09-2024 For Rs-1500000 Market Value-06-04-2024,,1861100
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Vodafone Idea Ltd No of Shares-42,,541
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,ITC Ltd No Of Shares-11,,4683
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Reliance Capital Ltd no Of Shares,100,1235
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Reliance Communication Ltd No Of Shares-300,,510
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Reliance Home Finance Ltd No of Shares-100,,335
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Reliance Infrastructure Ltd No Of Shares,10,1950
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Suzlon Energy Ltd No of Shares-85,,3485
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Yes Bank Ltd no of Shares-3800,,95950
7905,YOGENDER CHANDOLIYA,NORTH WEST DELHI (SC)  (DELHI (NCT)),,self,Keshav Sehkari Bank Ltd no of Shares-200,,20000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,self,Angel Champgane LLP Capital,,40000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,self,Angel Champagne LLP Current (3795740.00),,0
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,self,Creative Industries LLP Capital,,5065830
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,self,Creative Industries LLP Current,,3833657
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,self,Global Alcobev Marketing Enterprises Capital,,99000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,self,Global Alcodev Marketing Enterprises Current,,16199870
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,United Spirits Ltd,,411642
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Balaji Hotels and Enterprises Ltd,,0
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Balaji Hotels and Enterprises Ltd,,0
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Appollo Hospitaqls Enterprises Ltd,,20803250
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Vani Threares Pvt Ltd,,231750
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Ador Computers Pvt Ltd,,322000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,RBF Home Finance Ltd,,500000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,RBF Hospitals Ltd,,500000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Crown Real Estates Pvt Ltd,,1200000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Prayag Enterprises Marketing Services LLP Capital A/c,,235000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,spouse,Prayag Enterprises Marketing Services LLP Capital A/c,,17881498
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Balaji Hotels & Enterprises Ltd,,
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Balaji Industrial Corporation Ltd,,
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,United Spirits Ltd,,7358000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Kothari Petro Ltd,,2500000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Balaji Constructions Company Pvt Ltd,,50000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Dhanvathi Investments Ltd,,98010
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,East Coast Distilleries Ltd,,5000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Gayatri Sugar Complex Ltd,,1000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Kalyani Agro Farms Pvt Ltd,,4500
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Magunta Finance Ltd,,1000000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Nageswar Rao Estates Ltd,,2423
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Pearl Distillers Ltd,,90000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Raghava Agro Farms Pvt Ltd,,9000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Sapthagiri Distillers Pvt Ltd,,750000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Sri Venkateswara Orchards Pvt Ltd,,4500
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Viki Hotels Pvt Ltd,,9000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Vikirani Investments Pvt Ltd,,50
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Magunta Enterprises Pvt Ltd,,1000000
5120,MAGUNTA SREENIVASULU REDDY,ONGOLE  (ANDHRA PRADESH),,huf,Vinayaka Castings Pvt Ltd,,6300
7349,DR. HEMANT VISHNU SAVARA,PALGHAR (ST)  (MAHARASHTRA),,self,Mutual Funds,,6955583
7349,DR. HEMANT VISHNU SAVARA,PALGHAR (ST)  (MAHARASHTRA),,self,Listed Company,,1298649
7349,DR. HEMANT VISHNU SAVARA,PALGHAR (ST)  (MAHARASHTRA),,spouse,Mutual Funds,,8665578
7349,DR. HEMANT VISHNU SAVARA,PALGHAR (ST)  (MAHARASHTRA),,huf,Mutual Funds,,4666772
6264,VISHNU DAYAL RAM,PALAMU (SC)  (JHARKHAND),,self,Mutual Fund Investemnt,,1891000
6264,VISHNU DAYAL RAM,PALAMU (SC)  (JHARKHAND),,spouse,Mutual Fund Investment,,767400
6264,VISHNU DAYAL RAM,PALAMU (SC)  (JHARKHAND),,dep1,Mutual Fund Investment,,2004066
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Kotak Capital Builder Value Fund Regular Plan Growth Invested Amount Rs. 67966.09/-,,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Nippon India Large Cap Fund (G) Invested Ammount Rs.,33733.2,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,SBI Blue Chip Fund (G) Invested Amount Rs.,54997.22,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,TATA Equity P/E Fund (G) Invested Amount Rs.,100998.19,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,"TATA Focused Equity Fund (G0 Invested Amount Rs. 54,997.24/-",,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,UTI Large Cap Fund (G) Invested Amt Rs.,54997.08,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Stock Invested in Jaiprakash Power Ventures Ltd. Invested Amount Rs.,19645.99,22685
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,"Stock Invested in Marshall Machines Limited, Invested Amount Rs. 946400/-",,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,"Stock Invested in Morepen Laboratories Ltd Invested Amount Rs. 24,197.41/-",,20295
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Stock Invested in RBL Bank Invested,,10320
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Stock Invested in RBL Bank Invested Amount Rs.,80584.29,38737
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,"Stock Invested in Tata Moters Invested Amount Rs. 15,690.60/-",,30096
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Terna Shetkari Sah Sakhar Karkhana Share,,10000
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Pavanraje Loksamrudhi Multi State Co-OP So. Ltd. Shares Ac No 101 Share,,1000
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Pavanraje Nagri Sahakari Patsanstha Osmanabad Ac no,247,50
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Natural Sugar and allied Industriaes Ltd. Share,,10000
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,self,Terna Shetkari Sah Sakhar Karkhana Fund/De[posits,,40649
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,Terana Shetkari Sah Sakhar Karkhana Share,,10000
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,Shankutaladevi Nagri Sakhari Patsanstha Share,,25000
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,Pavanraje Loksamruddhi Multistate Share Ac No.,86,1000
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,Pavanraje Nagri Sah. Patsanstha Share,,100
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,Natural Sugar and allied Industries Ltd. Share,,10000
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,Axis Business Cycle Fund Amount Rs.,29998.48,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,"Axis Small Cap FundAmount Rs. 11,999.38/-",,
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,"Stock Invested in Credo Brans Marketing Limited Invested Amount Rs. 10,00,851/-",,664506
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,"Stock Invested in Equitas Small Finance Bank Ltd Invested Amount Rs. 3,40,079/-",,301620
3849,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,OSMANABAD  (MAHARASHTRA),,spouse,"Stcok Invested in Gandhar Oil Refinery (India) Limited Invested Amount Rs. 5,58,878/-",,461475
2574,P. P. CHAUDHARY,PALI  (RAJASTHAN),,spouse,J.V.C. Warehousing pvt. ltd. Share-,5000,50000
2574,P. P. CHAUDHARY,PALI  (RAJASTHAN),,spouse,Anil Nutrientltd. Share-,2500,25000
2574,P. P. CHAUDHARY,PALI  (RAJASTHAN),,spouse,Linstar Holding (Partnership Farm),,10000
2435,JADHAV SANJAY ( BANDU ) HARIBHAU,PARBHANI  (MAHARASHTRA),,self,Abhudaya Bank Shares,,200
2435,JADHAV SANJAY ( BANDU ) HARIBHAU,PARBHANI  (MAHARASHTRA),,self,Capital Gain Bond,,5000000
2435,JADHAV SANJAY ( BANDU ) HARIBHAU,PARBHANI  (MAHARASHTRA),,self,Matoshri Society,,3500000
2435,JADHAV SANJAY ( BANDU ) HARIBHAU,PARBHANI  (MAHARASHTRA),,self,Mahesh Bank Shares,,75000
2435,JADHAV SANJAY ( BANDU ) HARIBHAU,PARBHANI  (MAHARASHTRA),,spouse,Mahesh Bank Parbhani Shares,,75000
7852,DR.SANJAY JAISWAL,PASCHIM CHAMPARAN  (BIHAR),,self,Capital Investment in Proprietor ship Dr. MP Jaiswal Hospitals Pvt. Ltd.,,3800000
7852,DR.SANJAY JAISWAL,PASCHIM CHAMPARAN  (BIHAR),,spouse,Capital Investment in properietor ship Dr. MP Jaiswal Hospitals Pvt. Ltd.,,3095000
7852,DR.SANJAY JAISWAL,PASCHIM CHAMPARAN  (BIHAR),,spouse,Partner capital Shivam Nursing Home 10% holding,,5815989
7852,DR.SANJAY JAISWAL,PASCHIM CHAMPARAN  (BIHAR),,spouse,Proprietor capital A/c M/s Manju Chaudhary Wearhouse -,,55159775
9528,MISHA BHARTI,PATALIPUTRA  (BIHAR),,self,Share in Listed Cos,,778208
9528,MISHA BHARTI,PATALIPUTRA  (BIHAR),,self,Shares in Unlisted Cos,,2248000
9528,MISHA BHARTI,PATALIPUTRA  (BIHAR),,spouse,Share in Listed Cos,,4251
9528,MISHA BHARTI,PATALIPUTRA  (BIHAR),,spouse,Shares in Unlisted Cos,,2351000
3603,DABHI BHARATSINHJI SHANKARJI,PATAN  (GUJARAT),,self,Stock Holding Valution,,208588
3603,DABHI BHARATSINHJI SHANKARJI,PATAN  (GUJARAT),,self,The M.H. Co-Op Bank Ltd Mahesana share no.,64,1600
3603,DABHI BHARATSINHJI SHANKARJI,PATAN  (GUJARAT),,self,Nirmal Bang Security Pvt Ltd,,920990
3603,DABHI BHARATSINHJI SHANKARJI,PATAN  (GUJARAT),,spouse,Nirmal Bang Security Pvt Ltd,,574246
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Aditya Birla Sun Life Flex Cap Fund Growth Regular Plan,,3126389
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Aditya Birla Sun Life Small Cap Fund Gorwth Regular Plan,,1527854
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,HDFC Flexi Cap Fund Regular Plan Growth,,6925333
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,HDFC Midcap Opportunities Fund Gorwth,,4173302
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,HDFC Small Cap Fund Rgular Growth Paln,,1042646
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,ICICI Prudential Focuse Equity Fund,,5498798
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Kotak Emerging Equity Scheme Growth,,2626087
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Kotak Equity Opportunities Gorwth,,4851070
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Kotak Multi Cap fund Regular plan Growth,,5024528
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,SBI Contra Fund Gorwth,,6465135
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,SBI Focused Equity Fund Regular Growth,,3772123
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Aditya Bitla Sun Life Banking & PSU Debt Fund - Growht Regular Plan,,2951366
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,HDFC Corporate Bond Fund Regular Plan Growth,,6898285
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,ICICI Prudeential Corporate Bond Fund Growth,,15616363
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,ICICI Prudential Balanced Advantage Fund,,6436466
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,SBI CPSE Bond Plus SDL Sep 2026-50:50 Index Fund Regular Pland Growth,,2743724
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,SBI Magnum Medium Duration Fund Regular Growth,,4601838
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Templeton India Short Term Income Plan Growth,,4000
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,EBL A Subsidiary of Pacific Alliance Group - Magnifier -4,,38457300
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,ARGFL Nifty Magnifier,618,15922500
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,ARGFL Nifty Magnifier,751,10811000
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,ARGFL Nifty Magnifier,792,30000000
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Polar Industries Ltd. 500 Shares,,5000
9505,RAVI SHANKAR PRASAD,PATNA SAHIB  (BIHAR),,self,Bonds IFCI,,30000
